,BldgID,Address,City,State,Latitude,Longitude,OccupancyClass,BuildingType,UseCode,BldgClass,DesignLevel,YearBuiltNJDEP,YearBuiltMODIV,NumberofStories0,NumberofStories1,NoUnits,PlanArea0,PlanArea1,FoundationType,SplitLevel,ElevationR0,ElevationR1,FirstFloorHt0,FirstFloorHt1,FloodZone,DSWI,DSWII,DSWIII,DSWIV,WindZone,AvgJanTemp,RoofShape,RoofSlope,RoofCover,RoofSystem,MeanRoofHt,WindowArea,Garage,HazusClassW,HazusClassIN,HazusClassWA,AnalysisDefault,AnalysisAdopted,Modifications,z0,structureType,replacementCost,yearBuilt,stories,area,occupancy
780,NJBF000064863,5508 CALVERT AVE,Ventnor City,NJ,39.34550281,-74.47837351,RES1,3001,,17,NE,1940,1940,3102,1,1,1028.864171,1028.864171,3505,NO,17.8,30,3,2.19,6106,113.742802,123.497592,133.224298,139.740528,I,Above,Gable,0,5701,,23.90161814,0,0,,,,1,1,,0.03,nav,1,1940,1,,
781,NJBF000063791,621 KINGSLEY DRIVE,Ventnor City,NJ,39.34270697,-74.49511381,RES1,3001,,17,NE,1977,1977,3102,1,1,1935.40442,1935.40442,3505,NO,15.3,28.98,3,2.77,6106,113.409401,123.229669,132.938673,139.476604,I,Above,Gable,0,5701,,22.14389285,0,0,,,,1,1,,0.03,nav,1,1977,1,,
782,NJBF000065109,413 N BURGHLEY AVE,Ventnor City,NJ,39.34616269,-74.48341185,RES1,3001,,17,NE,1966,1966,3102,1,1,1901.100723,1901.100723,3505,NO,22.67,36.16,3,8.63,6106,113.622854,123.400232,133.1211,139.640627,I,Above,Flat,0,5701,,29.41941755,0,0,,,,1,1,,0.03,nav,1,1966,1,,
783,NJBF000065137,308 N SUFFOLK AVE,Ventnor City,NJ,39.34624,-74.478625,RES1,3001,,17,NE,1930,1930,3102,2,1,1074.425096,1074.425096,3505,NO,24.71,29.96,3,0.75,6106,113.72764,123.485016,133.211397,139.724142,I,Above,Hip,0,5701,,27.33651725,0,1.1,,,,1,1,,0.03,nav,1,1930,2,,
784,NJBF000063112,105 N CAMBRIDGE AVE,Ventnor City,NJ,39.34091843,-74.48133276,RES1,3001,,17,NE,1925,1925,3102,2,1,1028.521104,1028.521104,3505,NO,41.14,50.76,3,7.04,6106,113.738179,123.495165,133.218379,139.763913,I,Above,Hip,0,5701,,45.94802539,0,0,,,,1,1,,0.03,nav,1,1925,2,,
785,NJBF000060017,111 N MARTINDALE AVE,Ventnor City,NJ,39.33524321,-74.49351596,RES1,3001,,17,NE,1940,1940,3102,2,1,1386.368975,1386.368975,3505,NO,28.23,34.03,3,-1.37,6106,113.546612,123.341244,133.051311,139.623665,I,Above,Hip,0,5701,,31.12712515,0,0,,,,1,1,,0.03,nav,1,1940,2,,
786,NJBF000066827,611 N SURREY AVE,Ventnor City,NJ,39.35091712,-74.4810053,RES1,3001,,17,NE,1975,1975,3102,2,1,1297.997825,1297.997825,3505,NO,35.88,43.99,3,-0.77,6106,113.614775,123.391225,133.114291,139.605922,I,Above,Gable,0,5701,,39.93273969,0,0,,,,1,1,,0.03,nav,1,1975,2,,
787,NJBF000063027,344-346 HAMPSHIRE DR,Ventnor City,NJ,39.34073421,-74.49226431,RES1,3001,,45,NE,1972,1972,3102,2,2,2112.154445,2112.154445,3505,NO,36.69,45.68,3,2.54,6106,113.499085,123.302295,133.014044,139.563269,I,Above,Gable,0,5701,,41.18669079,0,0,,,,1,1,,0.03,nav,1,1972,2,,
788,NJBF000061707,103 S CORNWALL AVE,Ventnor City,NJ,39.33811818,-74.47771319,RES1,3001,,17,NE,1914,1914,3102,3,1,2425.214028,2425.214028,3505,NO,48.8,58.01,3,0.6,6106,113.855636,123.590767,133.317808,139.872402,I,Above,Flat,0,5701,,53.40152026,0,1.2,,,,1,1,,0.03,nav,1,1914,3,,
789,NJBF000064632,301 N DORSET AVE,Ventnor City,NJ,39.3449565,-74.4805735,COM1,3003,,NaN,ME,1975,1975,3401,1,1,3486.304337,3486.304337,3507,NO,18.25,25.91,1,-0.5,6106,113.701381,123.464228,133.18838,139.711005,I,Above,Hip,0,NaN,,22.08103076,0,0,,,,1,1,,0.03,nav,1,1975,1,,
790,NJBF000060928,20 N BUFFALO AVE,Ventnor City,NJ,39.336771,-74.48741,RES1,3001,,18,NE,2016,2016,3102,2,1,617.2237067,617.2237067,3505,NO,43.94,51.92,3,5.29,6106,113.660275,123.432789,133.149058,139.71995,I,Above,Gable,0,5701,,47.93249148,0,1.1,,,,1,1,,0.03,nav,1,2016,2,,
791,NJBF000060357,6810 VENTNOR AVE,Ventnor City,NJ,39.33583481,-74.48668628,RES1,3001,,27,NE,1929,1929,3102,2,1,1429.409574,1429.409574,3505,NO,36.85,47.17,3,5.86,6106,113.689094,123.456106,133.172974,139.748778,I,Above,Flat,0,5701,,42.00826489,0,0,,,,1,1,,0.03,nav,1,1929,2,,
792,NJBF000065537,505 N DERBY AVE,Ventnor City,NJ,39.34738051,-74.4835204,RES1,3001,,17,NE,1963,1963,3101,1,1,1290.291165,1290.291165,3505,NO,18.06,25.65,3,3.47,6106,113.604597,123.384926,133.105569,139.618725,I,Above,Flat,0,5701,,21.85705189,0,0,,,,1,1,,0.03,nav,1,1963,1,,
793,NJBF000066586,716 N BURGHLEY AVE,Ventnor City,NJ,39.35014418,-74.48715285,RES1,3001,,17,NE,1975,1975,3101,2,1,1744.159018,1744.159018,3505,NO,39.45,45.8,3,2.18,6106,113.488465,123.289686,133.005906,139.50729,I,Above,Gable,0,5701,,42.62659407,0,0,,,,1,1,,0.03,nav,1,1975,2,,
794,NJBF000064123,24 S OAKLAND AVE,Ventnor City,NJ,39.34362885,-74.46846981,RES3B,3001,,17,E,1925,1925,3303,3,2,1715.173167,1715.173167,3504,NO,39.75,45.9,-4,0,6106,113.985447,123.695583,133.434551,139.93545,I,Above,Hip,0,NaN,,42.82318541,0,0,,,,1,1,,0.03,nav,1,1925,3,,
795,NJBF000064003,120 N OXFORD AVE,Ventnor City,NJ,39.34331396,-74.47800857,RES1,3001,,17,NE,1946,1946,3102,2,1,1632.676222,1632.676222,3505,NO,35.6,49.5,3,-1.94,6106,113.779632,123.52817,133.255311,139.782561,I,Above,Flat,0,5701,,42.54865297,0,0,,,,1,1,,0.03,nav,1,1946,2,,
796,NJBF000063962,118 N OXFORD AVE,Ventnor City,NJ,39.34321763,-74.47793374,RES1,3001,,17,NE,1946,1946,3102,2,1,1448.211107,1448.211107,3505,NO,39.14,49.99,3,2.32,6106,113.782555,123.530567,133.257795,139.785417,I,Above,Hip,0,5701,,44.56072036,0,0,,,,1,1,,0.03,nav,1,1946,2,,
797,NJBF000060218,100 S NEW HAVEN AVE,Ventnor City,NJ,39.33559801,-74.48329366,RES1,3001,,17,NE,1925,1925,3102,3,1,1618.38181,1618.38181,3505,NO,37.22,42.68,3,-2,6106,113.767094,123.51916,133.239555,139.81628,I,Above,Gable,0,5701,,39.95251915,0,1.1,,,,1,1,,0.03,nav,1,1925,3,,
798,NJBF000059945,19 N SWARTHMORE AVE,Ventnor City,NJ,39.33512776,-74.49197513,RES1,3001,,17,NE,1925,1925,3102,2,1,1289.78946,1289.78946,3505,NO,36.92,51.77,3,2.69,6106,113.58221,123.369914,133.081417,139.656165,I,Above,Gable,0,5701,,44.34568929,0,1.1,,,,1,1,,0.03,nav,1,1925,2,,
799,NJBF000059741,109 S TROY AVE,Ventnor City,NJ,39.334775,-74.483649,RES1,3001,,17,NE,1925,1925,3102,2,1,1005.796768,1005.796768,3505,NO,39.11,50.05,3,8.13,6106,113.770598,123.521998,133.241852,139.823216,I,Above,Gable,0,5701,,44.58039918,0,1.1,,,,1,1,,0.03,nav,1,1925,2,,
800,NJBF000065879,505 N OXFORD AVE,Ventnor City,NJ,39.34834433,-74.48151893,RES1,3001,,17,NE,1963,1963,3102,1,1,1756.559006,1756.559006,3507,NO,20.92,26.8,1,2.42,6106,113.636396,123.410161,133.132987,139.638813,I,Above,Hip,0,5701,,23.85994667,0,0,,,,1,1,,0.03,nav,1,1963,1,,
801,NJBF000060129,102 S NEW HAVEN AVE,Ventnor City,NJ,39.33545092,-74.4832024,RES1,3001,,20,NE,2016,2016,3102,3,1,1881.11661,1881.11661,3505,NO,60.86,73.59,3,5.73,6106,113.771139,123.522435,133.242901,139.820378,I,Above,Gable,0,5701,,67.22789829,0,1.1,,,,1,1,,0.03,nav,1,2016,3,,
802,NJBF000060381,112 N SWARTHMORE AVE,Ventnor City,NJ,39.33588332,-74.49302178,RES1,3001,,17,NE,1948,1948,3102,1,1,1890.116537,1890.116537,3505,NO,16.71,25.11,3,-1.82,6106,113.548649,123.342863,133.05349,139.623881,I,Above,Hip,0,5701,,20.90809153,0,1.1,,,,1,1,,0.03,nav,1,1948,1,,
803,NJBF000060536,23 S AVOLYN AVE,Ventnor City,NJ,39.33615385,-74.48401583,RES1,3001,,30,NE,1921,1921,3102,2,1,1608.328699,1608.328699,3505,NO,42.94,51.86,3,5.95,6106,113.743561,123.50011,133.21983,139.793884,I,Above,Flat,0,5701,,47.40058429,0,0,,,,1,1,,0.03,nav,1,1921,2,,
804,NJBF000064608,312 N DERBY AVE,Ventnor City,NJ,39.34488998,-74.48207567,RES1,3001,,17,NE,1983,1983,3102,2,1,2171.714073,2171.714073,3505,NO,34.03,39.88,3,1.76,6106,113.669076,123.438109,133.160548,139.685465,I,Above,Gable,0,5701,,36.95904395,0,1.1,,,,1,1,,0.03,nav,1,1983,2,,
805,NJBF000061684,105 N RICHARDS AVE,Ventnor City,NJ,39.33807349,-74.48700571,RES1,3001,,17,NE,1925,1925,3102,1,1,1532.150335,1532.150335,3505,NO,18.93,24.56,3,2.19,6106,113.6514,123.4255,133.142348,139.70671,I,Above,Hip,0,5701,,21.74480391,0,0,,,,1,1,,0.03,nav,1,1925,1,,
806,NJBF000058787,,Ventnor City,NJ,39.33294374,-74.49090659,RES1,3001,,NaN,NE,1969,0,3102,2,1,927.9945384,927.9945384,3505,NO,37.87,44.65,3,8.95,6106,113.636159,123.413346,133.125443,139.710085,I,Above,Hip,0,5701,,41.26308665,0,0,,,,1,1,,0.03,nav,1,1969,2,,
807,NJBF000066806,806 N BURGHLEY AVE,Ventnor City,NJ,39.35085196,-74.48776891,RES1,3001,,17,NE,1972,1972,3101,1,1,2441.56714,2441.56714,3505,NO,15.27,23.16,3,4.6,6106,113.465743,123.270924,132.986333,139.484376,I,Above,Hip,0,5701,,19.21559107,0,0,,,,1,1,,0.03,nav,1,1972,1,,
808,NJBF000060464,21 N LAFAYETTE AVE,Ventnor City,NJ,39.33601866,-74.49017109,RES1,3001,,17,NE,1929,1929,3102,2,1,1055.948333,1055.948333,3505,NO,37.04,42.67,3,-0.02,6106,113.609695,123.392036,133.105426,139.678211,I,Above,Flat,0,5701,,39.85219089,0,1.1,,,,1,1,,0.03,nav,1,1929,2,,
809,NJBF000066580,610 N SOMERSET AVE,Ventnor City,NJ,39.35013372,-74.48262793,RES1,3001,,17,NE,1974,1974,3102,2,1,1619.490554,1619.490554,3507,NO,21.16,35.56,1,-0.07,6106,113.588851,123.370724,133.092025,139.589728,I,Above,Gable,0,5701,,28.35934824,0,0,,,,1,1,,0.03,nav,1,1974,2,,
810,NJBF000066884,608 N VICTORIA AVE,Ventnor City,NJ,39.351159,-74.480809,RES3A,3001,,NaN,NE,1988,1988,3301,2,1,1013.79727,1013.79727,3505,NO,32.62,38.08,3,2.66,6106,113.616032,123.392093,133.11535,139.605457,I,Above,Hip,0,5701,,35.34763359,0,0,,,,1,1,,0.03,nav,1,1988,2,,
811,NJBF000063156,114 N CAMBRIDGE AVE,Ventnor City,NJ,39.34100815,-74.48183389,RES1,3001,,17,NE,1962,1962,3102,1,1,1404.169545,1404.169545,3505,NO,10.11,24.35,3,-1.7,6106,113.725919,123.485225,133.207883,139.753543,I,Above,Hip,0,5701,,17.23012839,0,0,,,,1,1,,0.03,nav,1,1962,1,,
812,NJBF000060109,,Ventnor City,NJ,39.33541922,-74.48532906,RES1,3001,,NaN,NE,1925,0,3102,2,1,1540.253674,1540.253674,3505,NO,20.83,33.77,3,-0.63,6106,113.724725,123.484903,133.203107,139.781288,I,Above,Hip,0,5701,,27.2976832,0,0,,,,1,1,,0.03,nav,1,1925,2,,
813,NJBF000060659,14 S NEW HAVEN AVE,Ventnor City,NJ,39.33636433,-74.48393695,RES1,3001,,17,NE,1942,1942,3102,2,1,1769.217499,1769.217499,3505,NO,25.91,32.76,3,0.14,6106,113.742425,123.499182,133.219022,139.791906,I,Above,Hip,0,5701,,29.33657256,0,1.1,,,,1,1,,0.03,nav,1,1942,2,,
814,NJBF000060391,114 S PORTLAND AVE,Ventnor City,NJ,39.33589346,-74.48063688,RES1,3001,,NaN,NE,1920,0,3102,3,1,1348.69318,1348.69318,3505,NO,35.06,45.65,3,0.21,6106,113.82155,123.563244,133.286596,139.858945,I,Above,Flat,0,5701,,40.35638364,0,1.1,,,,1,1,,0.03,nav,1,1920,3,,
815,NJBF000063247,130 N HARVARD AVE,Ventnor City,NJ,39.34122218,-74.48271175,RES1,3001,,27,NE,1920,1920,3102,2,1,1677.37603,1677.37603,3505,NO,29.14,41.03,3,7.48,6106,113.703676,123.467183,133.188878,139.73433,I,Above,Gable,0,5701,,35.08595498,0,0,,,,1,1,,0.03,nav,1,1920,2,,
816,NJBF000065476,421 N DORSET AVE,Ventnor City,NJ,39.34717739,-74.48236269,RES1,3001,,17,NE,1947,1947,3102,1,1,1102.432977,1102.432977,3505,NO,17.17,27.77,3,3.97,6106,113.632844,123.407855,133.129828,139.642852,I,Above,Gable,0,5701,,22.47041888,0,0,,,,1,1,,0.03,nav,1,1947,1,,
817,NJBF000063931,602 N BUFFALO AVE,Ventnor City,NJ,39.34311349,-74.49316853,RES1,3001,,17,NE,1975,1975,3102,2,1,1681.60323,1681.60323,3505,NO,33.68,44.26,3,-1.05,6106,113.447081,123.259796,132.970639,139.507896,I,Above,Gable,0,5701,,38.96932164,0,0,,,,1,1,,0.03,nav,1,1975,2,,
818,NJBF000062855,118 N PRINCETON AVE,Ventnor City,NJ,39.34036235,-74.48347209,RES1,3001,,17,NE,1930,1930,3102,1,1,1216.825336,1216.825336,3505,NO,21.48,26.73,3,7.44,6106,113.698435,123.463127,133.183935,139.734762,I,Above,Hip,0,5701,,24.10513937,0,0,,,,1,1,,0.03,nav,1,1930,1,,
819,NJBF000062817,116 N PRINCETON AVE,Ventnor City,NJ,39.34029081,-74.48344302,RES1,3001,,17,NE,2016,1930,3102,2,1,1369.266682,1369.266682,3505,NO,38.89,52.75,3,8.78,6106,113.700029,123.46443,133.185265,139.736454,I,Above,Hip,0,5701,,45.82007268,0,0,,,,1,1,,0.03,nav,1,2016,2,,
820,NJBF000066772,605 N VICTORIA AVE,Ventnor City,NJ,39.35072953,-74.47994073,RES3A,3001,,NaN,NE,1991,1991,3301,1,1,2170.920983,2170.920983,3505,NO,23.4,35.24,3,6.14,6106,113.640691,123.412325,133.136683,139.627823,I,Above,Gable,0,5701,,29.32261841,0,0,,,,1,1,,0.03,nav,1,1991,1,,
821,NJBF000066344,513 N SUFFOLK AVE,Ventnor City,NJ,39.34952874,-74.48075532,RES1,3001,,17,NE,1974,1974,3102,2,1,1328.920038,1328.920038,3507,NO,23.5,30.36,1,1.66,6106,113.638044,123.410868,133.134439,139.633017,I,Above,Flat,0,5701,,26.9252912,0,0,,,,1,1,,0.03,nav,1,1974,2,,
822,NJBF000060453,6811 VENTNOR AVE,Ventnor City,NJ,39.33600184,-74.48727787,RES1,3001,,17,NE,1950,1950,3102,1,1,1187.901763,1187.901763,3505,NO,23.31,33.27,3,5.36,6106,113.673744,123.443706,133.159994,139.734754,I,Above,Gable,0,5701,,28.28872357,0,0,,,,1,1,,0.03,nav,1,1950,1,,
823,NJBF000065082,316 N SOMERSET AVE,Ventnor City,NJ,39.34608771,-74.47940674,RES1,3001,,17,NE,1960,1960,3102,2,1,1961.10344,1961.10344,3505,NO,42.1,50.16,3,6.01,6106,113.712354,123.472686,133.198153,139.712985,I,Above,Flat,0,5701,,46.12956836,0,1.1,,,,1,1,,0.03,nav,1,1960,2,,
824,NJBF000060871,7302 CALVERT AVENUE,Ventnor City,NJ,39.33667404,-74.49525077,RES1,3001,,17,NE,1950,1999,3102,2,1,2510.14175,2510.14175,3505,NO,21.03,35.85,3,-1.46,6106,113.488489,123.294412,133.003073,139.567449,I,Above,Gable,0,5701,,28.43961828,0,0,,,,1,1,,0.03,nav,1,1950,2,,
825,NJBF000060341,6605 ATLANTIC AVE,Ventnor City,NJ,39.33580659,-74.484113,REL1,3001,,NaN,ME,1930,1930,3401,1,1,3924.694619,3924.694619,3507,NO,14.86,24.8,1,0.06,6106,113.746184,123.502242,133.221799,139.79776,I,Above,Gable,0,NaN,,19.82689599,0,0,,,,1,1,,0.03,nav,1,1930,1,,
826,NJBF000060693,15 S NEW HAVEN AVE,Ventnor City,NJ,39.336408,-74.48342594,RES1,3001,,17,NE,1927,1927,3102,3,1,2147.885395,2147.885395,3505,NO,45.93,53.92,3,8.61,6106,113.753083,123.507799,133.228195,139.800569,I,Above,Hip,0,5701,,49.92764608,0,1.2,,,,1,1,,0.03,nav,1,1927,3,,
827,NJBF000062220,215 N ROSBOROUGH AVE,Ventnor City,NJ,39.33902287,-74.49131444,RES1,3001,,17,NE,1946,1946,3102,1,1,1396.636438,1396.636438,3505,NO,18.08,28.32,3,0.32,6106,113.5433,123.338224,133.050823,139.608801,I,Above,Gable,0,5701,,23.20229398,0,1.1,,,,1,1,,0.03,nav,1,1946,1,,
828,NJBF000060045,23 S BUFFALO AVE,Ventnor City,NJ,39.33531234,-74.48553487,RES1,3001,,17,NE,1946,1946,3102,2,1,1792.366933,1792.366933,3505,NO,36.82,47.89,3,5.44,6106,113.72166,123.482427,133.200397,139.77911,I,Above,Hip,0,5701,,42.35204207,0,1.2,,,,1,1,,0.03,nav,1,1946,2,,
829,NJBF000066800,6200 BURK AVE,Ventnor City,NJ,39.35082473,-74.48948103,RES1,3001,,17,NE,1978,1978,3101,2,1,1972.715631,1972.715631,3505,NO,29.85,43.13,3,-2.38,6106,113.428094,123.240632,132.954205,139.453057,I,Above,Gable,0,5701,,36.48849716,0,0,,,,1,1,,0.03,nav,1,1978,2,,
830,NJBF000065041,24 N MARION AVE,Ventnor City,NJ,39.3459801,-74.4690229,RES1,3001,,17,NE,1926,1926,3102,2,1,1072.573585,1072.573585,3507,NO,31.91,40.41,1,2.69,6106,113.942573,123.659968,133.398304,139.889648,I,Above,Hip,0,5701,,36.15776395,0,1.1,,,,1,1,,0.03,nav,1,1926,2,,
831,NJBF000066756,5500 WELLINGTON AVE,Ventnor City,NJ,39.35068784,-74.48225815,RES1,3001,,17,NE,1972,1972,3102,2,1,1634.918633,1634.918633,3507,NO,31.05,40.3,1,1.95,6106,113.589964,123.371291,133.092929,139.587308,I,Above,Gable,0,5701,,35.67607607,0,1.1,,,,1,1,,0.03,nav,1,1972,2,,
832,NJBF000065045,9 N BATON ROUGE AVE,Ventnor City,NJ,39.34598742,-74.46789154,RES3A,3001,,17,NE,1940,1940,3301,1,1,1031.540497,1031.540497,3505,NO,18.63,31.84,3,2.47,6106,113.967338,123.680193,133.420012,139.907883,I,Above,Gable,0,5701,,25.23557965,0,1.1,,,,1,1,,0.03,nav,1,1940,1,,
833,NJBF000063115,2 1/2 S OXFORD AVE,Ventnor City,NJ,39.34092035,-74.47545535,RES1,3001,,17,NE,1977,1977,3102,1,1,2458.398739,2458.398739,3505,NO,15.18,27.84,3,-0.92,6106,113.867697,123.600202,133.330238,139.864679,I,Above,Gable,0,5701,,21.50915009,0,1.1,,,,1,1,,0.03,nav,1,1977,1,,
834,NJBF000065438,416 N DUDLEY AVE,Ventnor City,NJ,39.34708217,-74.48192671,RES1,3001,,17,NE,1960,1960,3102,1,1,1468.425246,1468.425246,3505,NO,16.6,26.56,3,0.89,6106,113.643721,123.416695,133.139175,139.652197,I,Above,Hip,0,5701,,21.5804393,0,0,,,,1,1,,0.03,nav,1,1960,1,,
835,NJBF000062336,3 N SACRAMENTO AVE,Ventnor City,NJ,39.33924603,-74.48136842,RES1,3001,,17,NE,1920,1920,3102,2,1,2128.7919,2128.7919,3505,NO,36.21,42.91,3,2.21,6106,113.75988,123.513027,133.236059,139.790813,I,Above,Hip,0,5701,,39.55952755,0,0,,,,1,1,,0.03,nav,1,1920,2,,
836,NJBF000063068,23 N CORNWALL AVE,Ventnor City,NJ,39.34082983,-74.47993841,RES1,3001,,19,NE,2015,2016,3102,2,1,875.5685151,875.5685151,3505,NO,34.15,46.59,3,3.91,6106,113.770126,123.521055,133.24584,139.789859,I,Above,Flat,0,5701,,40.37097246,0,1.1,,,,1,1,,0.03,nav,1,2015,2,,
837,NJBF000060697,12 N NEWARK AVE,Ventnor City,NJ,39.33641428,-74.48834475,RES1,3001,,17,NE,1945,1945,3102,1,1,1370.884015,1370.884015,3505,NO,27.72,38.15,3,8.99,6106,113.644547,123.420121,133.135389,139.707631,I,Above,Gable,0,5701,,32.93671485,0,0,,,,1,1,,0.03,nav,1,1945,1,,
838,NJBF000066645,715 N BURGHLEY AVE,Ventnor City,NJ,39.35034141,-74.48678751,RES1,3001,,17,NE,1965,1965,3101,2,1,1295.281077,1295.281077,3505,NO,37.15,50.97,3,4.69,6106,113.494035,123.294052,133.010635,139.51079,I,Above,Gable,0,5701,,44.05889352,0,0,,,,1,1,,0.03,nav,1,1965,2,,
839,NJBF000060072,108 N WASHINGTON AVE,Ventnor City,NJ,39.33534902,-74.49332662,RES1,3001,,17,NE,1948,1948,3102,1,1,1812.090778,1812.090778,3505,NO,25.2,37.72,3,7.19,6106,113.549313,123.343416,133.053676,139.625855,I,Above,Hip,0,5701,,31.4626743,0,1.1,,,,1,1,,0.03,nav,1,1948,1,,
840,NJBF000063055,6005 WINCHESTER AVE,Ventnor City,NJ,39.34079449,-74.47956862,RES1,3001,,19,NE,1969,2018,3102,2,1,1319.563292,1319.563292,3505,NO,36.81,50.81,3,1.6,6106,113.778743,123.528045,133.253249,139.796868,I,Above,Hip,0,5701,,43.80802865,0,0,,,,1,1,,0.03,nav,1,1969,2,,
841,NJBF000060482,121 N SWARTHMORE AVE,Ventnor City,NJ,39.33604889,-74.49268921,RES1,3001,,17,NE,1948,1948,3102,1,1,1980.550806,1980.550806,3505,NO,26.91,40.63,3,7.71,6106,113.553706,123.346927,133.057892,139.627983,I,Above,Hip,0,5701,,33.77245065,0,1.1,,,,1,1,,0.03,nav,1,1948,1,,
842,NJBF000064149,22 S OAKLAND AVE,Ventnor City,NJ,39.34371256,-74.46854906,RES3B,3001,,17,E,1920,1920,3303,3,1,1882.434562,1882.434562,3504,NO,36.6,48.4,-4,0,6106,113.982608,123.693247,133.432118,139.932872,I,Above,Hip,0,NaN,,42.49926066,0,1.1,,,,1,1,,0.03,nav,1,1920,3,,
843,NJBF000059187,109 S NEWARK AVE,Ventnor City,NJ,39.3337338,-74.48574592,RES1,3001,,20,NE,1965,1965,3102,2,1,1482.298504,1482.298504,3505,NO,27.58,38.54,3,-1.65,6110,113.73882,123.496274,133.213703,139.800261,I,Above,Hip,0,5701,,33.06138178,0,1.1,,,,1,1,,0.35,nav,1,1965,2,,
844,NJBF000066037,517 N DUDLEY AVE,Ventnor City,NJ,39.34873836,-74.48273427,RES1,3001,,17,NE,1963,1963,3102,1,1,1557.630467,1557.630467,3507,NO,18.8,29.69,1,-0.03,6106,113.604433,123.384106,133.105486,139.610653,I,Above,Hip,0,5701,,24.24241732,0,1.1,,,,1,1,,0.03,nav,1,1963,1,,
845,NJBF000060095,7114 WINCHESTER AVE,Ventnor City,NJ,39.33539719,-74.49139165,RES1,3001,,17,NE,1930,1930,3102,2,1,1610.035603,1610.035603,3505,NO,22.63,30.84,3,1.61,6106,113.591346,123.37727,133.089376,139.663672,I,Above,Hip,0,5701,,26.73123442,0,1.2,,,,1,1,,0.03,nav,1,1930,2,,
846,NJBF000065447,508 N BURGHLEY AVE,Ventnor City,NJ,39.34710983,-74.48467747,RES1,3001,,17,NE,1970,1970,3101,2,1,1232.150692,1232.150692,3505,NO,26.59,36.74,3,4.46,6106,113.582513,123.367218,133.086595,139.602211,I,Above,Flat,0,5701,,31.66607059,0,0,,,,1,1,,0.03,nav,1,1970,2,,
847,NJBF000059996,,Ventnor City,NJ,39.33521658,-74.48740698,RES1,3001,,NaN,NE,1940,0,3102,2,1,4085.573003,4085.573003,3505,NO,24.78,31.2,3,-0.55,6106,113.681714,123.450163,133.166185,139.744708,I,Above,Flat,0,5701,,27.98970939,0,0,,,,1,1,,0.03,nav,1,1940,2,,
848,NJBF000062814,117 N PORTLAND AVE,Ventnor City,NJ,39.34028034,-74.48368823,RES1,3001,,17,NE,1940,1940,3102,2,1,967.2981839,967.2981839,3505,NO,31.98,41.7,3,6.9,6106,113.694769,123.46018,133.180747,139.732192,I,Above,Gable,0,5701,,36.83831839,0,0,,,,1,1,,0.03,nav,1,1940,2,,
849,NJBF000066385,609 N DUDLEY AVE,Ventnor City,NJ,39.3496301,-74.48346925,RES1,3001,,17,NE,1974,1974,3102,2,1,1250.945284,1250.945284,3507,NO,29.27,39.5,1,-0.51,6106,113.576691,123.361189,133.081606,139.582842,I,Above,Flat,0,5701,,34.381523,0,0,,,,1,1,,0.03,nav,1,1974,2,,
850,NJBF000060676,201 N SWARTHMORE AVE,Ventnor City,NJ,39.33638598,-74.49334422,RES1,3001,,NaN,NE,1970,1970,3102,2,1,1584.884144,1584.884144,3505,NO,35.47,41.25,3,8.04,6106,113.53459,123.331518,133.041911,139.609831,I,Above,Flat,0,5701,,38.3575418,0,0,,,,1,1,,0.03,nav,1,1970,2,,
851,NJBF000064526,7 S MARION AVE,Ventnor City,NJ,39.34471486,-74.46774286,RES1,3001,,17,NE,1919,1919,3102,2,1,1751.29767,1751.29767,3504,NO,36.48,50.74,-4,0,6106,113.987186,123.696754,133.436731,139.930165,I,Above,Hip,0,5701,,43.61193914,0,1.1,,,,1,1,,0.03,nav,1,1919,2,,
852,NJBF000059063,18 S MELBOURNE AVE,Ventnor City,NJ,39.33347633,-74.48954821,RES1,3001,,17,NE,1913,1913,3102,2,1,1272.462902,1272.462902,3505,NO,37.21,47.49,3,2.97,6106,113.658673,123.431538,133.145074,139.729417,I,Above,Hip,0,5701,,42.34699157,0,1.1,,,,1,1,,0.03,nav,1,1913,2,,
853,NJBF000059016,15 S SWARTHMORE AVE,Ventnor City,NJ,39.33337543,-74.49051869,RES1,3001,,17,NE,1910,1910,3102,2,1,1989.056143,1989.056143,3505,NO,39.92,51.25,3,3.21,6106,113.638688,123.415411,133.127978,139.711518,I,Above,Hip,0,5701,,45.58204686,0,0,,,,1,1,,0.03,nav,1,1910,2,,
854,NJBF000061699,10 N NEWPORT AVE,Ventnor City,NJ,39.33810285,-74.48430027,RES1,3001,,17,NE,1928,1928,3102,2,1,555.8194873,555.8194873,3505,NO,32.7,43.13,3,1.34,6106,113.7107,123.473392,133.193092,139.75674,I,Above,Flat,0,5701,,37.91543329,0,1.2,,,,1,1,,0.03,nav,1,1928,2,,
855,NJBF000066175,710 N CAMBRIDGE AVE,Ventnor City,NJ,39.34911644,-74.48807913,RES1,3001,,17,NE,1960,1960,3101,1,1,1691.047596,1691.047596,3505,NO,17.19,28.38,3,3.89,6106,113.481145,123.284411,132.99981,139.506957,I,Above,Flat,0,5701,,22.78304952,0,1.1,,,,1,1,,0.03,nav,1,1960,1,,
